seqnames,start,end,width,strand,Conc,Conc_E50h,Conc_GM3D,Fold,p.value,FDR,feature_id,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,distanceToTSS
1,17171393,17171892,500,*,8.33,8.3,8.36,-0.06,0.706,0.758,E50h_GM3D_3471,Promoter (<=1kb),1,17169537,17171472,1936,2,AT1G45230,0
5,21127950,21128176,227,*,6.46,6.4,6.51,-0.11,0.706,0.758,E50h_GM3D_24074,Promoter (<=1kb),5,21128129,21130090,1962,1,AT5G52030,0
3,9225454,9226636,1183,*,9.49,9.46,9.51,-0.05,0.707,0.758,E50h_GM3D_13240,Promoter (<=1kb),3,9226964,9231109,4146,1,AT3G25450,-328
1,24600919,24601372,454,*,7.47,7.43,7.51,-0.08,0.707,0.759,E50h_GM3D_5174,Promoter (<=1kb),1,24600217,24601157,941,2,AT1G66080,0
1,29965616,29966576,961,*,9.24,9.26,9.21,0.05,0.707,0.759,E50h_GM3D_6615,Promoter (<=1kb),1,29962645,29965795,3151,2,AT1G79630,0
4,11042852,11043189,338,*,6.56,6.5,6.61,-0.1,0.707,0.759,E50h_GM3D_17793,Promoter (1-2kb),4,11041657,11044799,3143,1,AT4G20510,1195
1,25645737,25645955,219,*,7.37,7.33,7.41,-0.08,0.707,0.759,E50h_GM3D_5445,Promoter (2-3kb),1,25646039,25648946,2908,2,AT1G68400,2991
1,11607619,11607920,302,*,7.22,7.26,7.18,0.08,0.708,0.759,E50h_GM3D_2881,Promoter (<=1kb),1,11605857,11607768,1912,2,AT1G32210,0
1,26300492,26300733,242,*,7.51,7.54,7.47,0.08,0.708,0.76,E50h_GM3D_5644,Promoter (<=1kb),1,26296676,26300472,3797,2,AT1G69850,-20
1,14304081,14304488,408,*,7.44,7.48,7.4,0.08,0.708,0.76,E50h_GM3D_3286,Distal Intergenic,1,14300842,14302929,2088,1,AT1G38140,3239
1,22408012,22408261,250,*,6.11,6.17,6.04,0.13,0.708,0.76,E50h_GM3D_4650,Promoter (<=1kb),1,22400927,22407777,6851,2,AT1G60860,-235
1,25594979,25596741,1763,*,9.55,9.57,9.53,0.04,0.709,0.76,E50h_GM3D_5428,Promoter (<=1kb),1,25594980,25595507,528,1,AT1G68285,0
4,11772309,11773332,1024,*,9.58,9.56,9.6,-0.04,0.709,0.76,E50h_GM3D_17969,Promoter (<=1kb),4,11769754,11772516,2763,2,AT4G22260,0
5,23431078,23431454,377,*,7.37,7.32,7.41,-0.09,0.709,0.76,E50h_GM3D_24732,Promoter (<=1kb),5,23429291,23430996,1706,2,AT5G57830,-82
4,16522609,16523293,685,*,8.1,8.07,8.13,-0.06,0.709,0.76,E50h_GM3D_19153,Promoter (<=1kb),4,16521861,16523230,1370,1,AT4G34590,748
1,16567230,16567886,657,*,7.87,7.83,7.9,-0.07,0.71,0.761,E50h_GM3D_3356,Promoter (1-2kb),1,16568967,16575486,6520,1,AT1G43781,-1081
3,19746661,19747446,786,*,9.49,9.51,9.47,0.04,0.71,0.761,E50h_GM3D_14916,Promoter (<=1kb),3,19744051,19746780,2730,2,AT3G53260,0
1,3702101,3702943,843,*,8.79,8.82,8.75,0.06,0.71,0.761,E50h_GM3D_868,Promoter (<=1kb),1,3702608,3703779,1172,1,AT1G11090,0
4,13208555,13209743,1189,*,8.97,8.99,8.94,0.05,0.71,0.761,E50h_GM3D_18339,Promoter (<=1kb),4,13210459,13213477,3019,1,AT4G26050,-716
1,5055266,5055864,599,*,7.98,8.01,7.94,0.07,0.71,0.761,E50h_GM3D_1229,Promoter (<=1kb),1,5051760,5055252,3493,2,AT1G14690,-14
1,24297630,24298786,1157,*,8.54,8.57,8.52,0.06,0.71,0.761,E50h_GM3D_5117,Promoter (<=1kb),1,24297480,24298570,1091,2,AT1G65420,0
2,14255599,14256159,561,*,7.83,7.86,7.8,0.07,0.71,0.762,E50h_GM3D_9523,Promoter (<=1kb),2,14256151,14256360,210,1,AT2G33705,0
5,26775879,26776842,964,*,8.19,8.22,8.16,0.06,0.711,0.762,E50h_GM3D_25601,Promoter (<=1kb),5,26774018,26776391,2374,2,AT5G67090,0
1,21743856,21744188,333,*,7.7,7.66,7.73,-0.07,0.711,0.762,E50h_GM3D_4508,Promoter (<=1kb),1,21742944,21743891,948,2,AT1G58590,0
1,27451269,27452945,1677,*,9.23,9.21,9.26,-0.06,0.711,0.763,E50h_GM3D_5971,Promoter (<=1kb),1,27452766,27455964,3199,1,AT1G72970,0
4,8407491,8407922,432,*,7.32,7.37,7.28,0.09,0.711,0.763,E50h_GM3D_17146,Promoter (<=1kb),4,8406335,8407845,1511,2,AT4G14660,0
2,14063972,14064457,486,*,8.53,8.55,8.5,0.05,0.712,0.763,E50h_GM3D_9469,Promoter (<=1kb),2,14062754,14063275,522,2,AT2G33175,-697
2,14144501,14144772,272,*,6.91,6.96,6.86,0.09,0.712,0.763,E50h_GM3D_9490,Promoter (<=1kb),2,14143554,14144721,1168,2,AT2G33370,0
1,2565065,2565815,751,*,9.14,9.11,9.17,-0.06,0.712,0.763,E50h_GM3D_612,Promoter (<=1kb),1,2564572,2565121,550,2,AT1G08180,0
5,3252911,3253333,423,*,9.13,9.16,9.1,0.06,0.712,0.763,E50h_GM3D_20557,Promoter (<=1kb),5,3253122,3255045,1924,1,AT5G10340,0
2,9932513,9934523,2011,*,10.7,10.72,10.69,0.03,0.712,0.763,E50h_GM3D_8383,Promoter (<=1kb),2,9927826,9932319,4494,2,AT2G23330,-194
2,13377582,13379108,1527,*,10.29,10.3,10.27,0.04,0.713,0.764,E50h_GM3D_9295,Promoter (<=1kb),2,13378944,13381544,2601,1,AT2G31370,0
1,2964647,2965016,370,*,7.88,7.91,7.84,0.07,0.713,0.764,E50h_GM3D_702,Promoter (<=1kb),1,2965023,2965972,950,1,AT1G09180,-7
5,6948899,6950354,1456,*,9.41,9.44,9.39,0.05,0.713,0.764,E50h_GM3D_21480,Promoter (1-2kb),5,6947843,6952038,4196,1,AT5G20540,1056
2,14556895,14557098,204,*,6.17,6.23,6.11,0.12,0.713,0.764,E50h_GM3D_9601,Promoter (<=1kb),2,14556988,14558697,1710,1,AT2G34555,0
1,28877445,28879114,1670,*,10.49,10.47,10.51,-0.04,0.713,0.764,E50h_GM3D_6331,Promoter (2-3kb),1,28873059,28875292,2234,2,AT1G76890,-2153
3,17010213,17010856,644,*,8.06,8.09,8.02,0.06,0.713,0.764,E50h_GM3D_14210,Promoter (1-2kb),3,17005483,17008424,2942,2,AT3G46280,-1789
3,16819810,16820350,541,*,9.43,9.41,9.45,-0.04,0.713,0.764,E50h_GM3D_14171,Promoter (2-3kb),3,16816866,16824210,7345,1,AT3G45780,2944
3,4720938,4721356,419,*,7.16,7.25,7.06,0.19,0.714,0.765,E50h_GM3D_12113,Promoter (<=1kb),3,4715707,4720951,5245,2,AT3G14205,0
2,17251429,17251919,491,*,7.77,7.81,7.73,0.08,0.714,0.765,E50h_GM3D_10337,Promoter (<=1kb),2,17251941,17253057,1117,1,AT2G41380,-22
3,1629296,1629550,255,*,6.29,6.35,6.23,0.12,0.714,0.765,E50h_GM3D_11382,Promoter (1-2kb),3,1625672,1628173,2502,2,AT3G05610,-1123
5,22050142,22051060,919,*,9.03,9.06,9.01,0.05,0.714,0.765,E50h_GM3D_24346,Promoter (<=1kb),5,22051034,22054028,2995,1,AT5G54290,0
1,1977253,1978431,1179,*,9.71,9.69,9.73,-0.04,0.714,0.765,E50h_GM3D_474,Promoter (<=1kb),1,1978084,1978157,74,1,AT1G06480,0
5,25281368,25281698,331,*,6.84,6.88,6.79,0.09,0.714,0.765,E50h_GM3D_25201,Promoter (<=1kb),5,25280012,25281537,1526,2,AT5G63000,0
2,18297372,18298045,674,*,8.33,8.3,8.36,-0.06,0.714,0.765,E50h_GM3D_10597,Promoter (<=1kb),2,18295756,18297567,1812,2,AT2G44255,0
2,1285711,1286347,637,*,8.04,8.01,8.08,-0.07,0.714,0.765,E50h_GM3D_7043,3' UTR,2,1289832,1291383,1552,1,AT2G04032,-3485
5,25738295,25739416,1122,*,9.02,9.04,8.99,0.05,0.714,0.765,E50h_GM3D_25318,Promoter (<=1kb),5,25736340,25738667,2328,2,AT5G64360,0
2,134357,134554,198,*,7.36,7.31,7.4,-0.09,0.715,0.765,E50h_GM3D_6742,Promoter (<=1kb),2,132697,134455,1759,2,AT2G01250,0
1,27344114,27344409,296,*,7.84,7.8,7.87,-0.07,0.715,0.765,E50h_GM3D_5943,Promoter (<=1kb),1,27344270,27345576,1307,1,AT1G72630,0
1,24636893,24638054,1162,*,9.76,9.74,9.78,-0.04,0.715,0.766,E50h_GM3D_5186,Promoter (<=1kb),1,24637196,24638608,1413,1,AT1G66160,0
1,20664984,20665490,507,*,9.09,9.11,9.07,0.05,0.715,0.766,E50h_GM3D_4268,Promoter (<=1kb),1,20653820,20665095,11276,2,AT1G55350,0
1,10330226,10330587,362,*,7.71,7.74,7.67,0.07,0.716,0.766,E50h_GM3D_2542,Promoter (<=1kb),1,10330514,10332326,1813,1,AT1G29550,0
3,20629071,20629452,382,*,7.68,7.71,7.64,0.07,0.716,0.766,E50h_GM3D_15116,Promoter (<=1kb),3,20624020,20629093,5074,2,AT3G55610,0
3,16275364,16275669,306,*,7.63,7.67,7.59,0.07,0.716,0.766,E50h_GM3D_14068,Distal Intergenic,3,16271652,16273344,1693,1,AT3G44720,3712
2,13653680,13654171,492,*,7.11,7.16,7.06,0.1,0.716,0.767,E50h_GM3D_9363,Promoter (<=1kb),2,13651510,13653921,2412,2,AT2G32120,0
5,17780120,17780793,674,*,8.11,8.14,8.08,0.06,0.716,0.767,E50h_GM3D_23239,Promoter (<=1kb),5,17780378,17781283,906,1,AT5G44170,0
3,360875,361206,332,*,6.93,6.83,7.02,-0.19,0.716,0.767,E50h_GM3D_11070,Promoter (<=1kb),3,360921,363429,2509,1,AT3G02070,0
4,18556851,18557258,408,*,8,7.97,8.03,-0.06,0.716,0.767,E50h_GM3D_19734,Promoter (<=1kb),4,18555577,18556972,1396,2,AT4G40030,0
3,8618186,8618508,323,*,6.76,6.8,6.71,0.1,0.716,0.767,E50h_GM3D_13104,Promoter (<=1kb),3,8616953,8617645,693,2,AT3G23860,-541
1,24536732,24539132,2401,*,10.94,10.92,10.96,-0.03,0.716,0.767,E50h_GM3D_5161,Promoter (<=1kb),1,24538886,24542129,3244,1,AT1G65930,0
3,1335994,1336411,418,*,7.45,7.41,7.49,-0.08,0.717,0.767,E50h_GM3D_11306,Promoter (<=1kb),3,1331946,1335993,4048,2,AT3G04850,-1
1,875830,876056,227,*,7.21,7.26,7.17,0.09,0.717,0.767,E50h_GM3D_225,Promoter (<=1kb),1,875518,875604,87,2,AT1G03506,-226
5,3552298,3553225,928,*,9.21,9.23,9.19,0.04,0.717,0.767,E50h_GM3D_20645,Promoter (<=1kb),5,3553117,3556977,3861,1,AT5G11170,0
3,17401567,17402024,458,*,7.69,7.72,7.65,0.07,0.717,0.767,E50h_GM3D_14285,Promoter (<=1kb),3,17399877,17401731,1855,2,AT3G47250,0
4,10159648,10160407,760,*,9.05,9.02,9.07,-0.05,0.717,0.767,E50h_GM3D_17586,Promoter (1-2kb),4,10157887,10159748,1862,1,AT4G18380,1761
3,17655617,17656541,925,*,8.62,8.65,8.59,0.05,0.717,0.768,E50h_GM3D_14346,Promoter (<=1kb),3,17654072,17656013,1942,2,AT3G47850,0
5,14074758,14075346,589,*,7.64,7.6,7.67,-0.07,0.717,0.768,E50h_GM3D_22451,Promoter (<=1kb),5,14066992,14074751,7760,2,AT5G35930,-7
5,1336826,1337809,984,*,9.55,9.53,9.57,-0.04,0.717,0.768,E50h_GM3D_20095,Promoter (<=1kb),5,1335995,1337670,1676,1,AT5G04660,831
1,12494329,12494572,244,*,6.57,6.63,6.52,0.1,0.718,0.768,E50h_GM3D_3083,Promoter (<=1kb),1,12492411,12494544,2134,2,AT1G34270,0
5,7515973,7516144,172,*,6.68,6.73,6.63,0.11,0.718,0.768,E50h_GM3D_21627,Promoter (<=1kb),5,7515217,7516916,1700,1,AT5G22610,756
5,2710511,2710967,457,*,7.57,7.6,7.53,0.07,0.718,0.768,E50h_GM3D_20428,Promoter (<=1kb),5,2709848,2710583,736,2,AT5G08410,0
4,12560868,12561577,710,*,8.72,8.75,8.7,0.05,0.718,0.768,E50h_GM3D_18173,Promoter (<=1kb),4,12556646,12560944,4299,2,AT4G24200,0
4,13535118,13535762,645,*,8.51,8.48,8.53,-0.05,0.718,0.768,E50h_GM3D_18426,Promoter (<=1kb),4,13533477,13534359,883,2,AT4G26950,-759
1,32917,33881,965,*,8.94,8.96,8.91,0.05,0.718,0.768,E50h_GM3D_10,Promoter (<=1kb),1,31170,33153,1984,2,AT1G01050,0
3,7618541,7618821,281,*,6.92,6.96,6.87,0.09,0.718,0.769,E50h_GM3D_12838,Promoter (<=1kb),3,7615385,7618581,3197,2,AT3G21630,0
4,16373518,16373903,386,*,8.3,8.33,8.27,0.06,0.718,0.769,E50h_GM3D_19112,Promoter (<=1kb),4,16372388,16373626,1239,2,AT4G34190,0
1,29496000,29496201,202,*,6.79,6.83,6.74,0.09,0.718,0.769,E50h_GM3D_6510,Downstream (2-3kb),1,29490895,29492875,1981,2,AT1G78390,-3125
4,16912159,16912501,343,*,6.64,6.59,6.69,-0.1,0.718,0.769,E50h_GM3D_19265,Promoter (<=1kb),4,16912509,16913704,1196,1,AT4G35660,-8
1,22593787,22594130,344,*,7.55,7.59,7.51,0.07,0.719,0.769,E50h_GM3D_4682,Promoter (<=1kb),1,22593465,22595069,1605,2,AT1G61260,939
5,2372757,2373797,1041,*,8.4,8.38,8.43,-0.06,0.719,0.769,E50h_GM3D_20351,Promoter (<=1kb),5,2372619,2373655,1037,1,AT5G07500,138
5,4912240,4912859,620,*,8.36,8.33,8.39,-0.06,0.719,0.769,E50h_GM3D_20969,Downstream (<1kb),5,4913699,4915892,2194,2,AT5G15150,3033
1,24252164,24253377,1214,*,9.54,9.52,9.56,-0.04,0.719,0.769,E50h_GM3D_5109,Promoter (<=1kb),1,24251511,24252303,793,1,AT1G65295,653
5,3727019,3727806,788,*,8.14,8.11,8.17,-0.07,0.719,0.769,E50h_GM3D_20685,Promoter (<=1kb),5,3727534,3728726,1193,2,AT5G11590,920
1,21625810,21626821,1012,*,9.34,9.32,9.37,-0.04,0.72,0.77,E50h_GM3D_4477,Promoter (<=1kb),1,21623726,21626200,2475,2,AT1G58290,0
5,15851248,15851486,239,*,7.19,7.15,7.23,-0.08,0.72,0.77,E50h_GM3D_22744,Promoter (<=1kb),5,15851392,15853990,2599,1,AT5G39590,0
3,9097187,9097549,363,*,6.75,6.7,6.79,-0.1,0.72,0.77,E50h_GM3D_13212,Promoter (<=1kb),3,9097514,9098945,1432,1,AT3G24890,0
2,15235524,15235698,175,*,6.45,6.5,6.4,0.11,0.72,0.77,E50h_GM3D_9785,Promoter (<=1kb),2,15235723,15237728,2006,1,AT2G36340,-25
4,8173270,8173450,181,*,6.25,6.2,6.31,-0.11,0.72,0.77,E50h_GM3D_17079,Promoter (2-3kb),4,8174598,8175715,1118,2,AT4G14165,2265
2,19353050,19353346,297,*,7.83,7.87,7.79,0.07,0.721,0.771,E50h_GM3D_10910,Promoter (<=1kb),2,19352324,19353114,791,2,AT2G47150,0
1,20962301,20962969,669,*,8.31,8.34,8.28,0.06,0.721,0.771,E50h_GM3D_4341,Promoter (<=1kb),1,20960356,20962334,1979,2,AT1G56040,0
4,10522583,10525386,2804,*,10.84,10.86,10.82,0.03,0.721,0.771,E50h_GM3D_17684,Promoter (1-2kb),4,10521379,10523961,2583,1,AT4G19230,1204
1,14158165,14159099,935,*,9.72,9.7,9.74,-0.04,0.721,0.771,E50h_GM3D_3276,Promoter (<=1kb),1,14158527,14161938,3412,1,AT1G37130,0
3,10775515,10775913,399,*,7.33,7.29,7.37,-0.08,0.722,0.771,E50h_GM3D_13627,Promoter (<=1kb),3,10772903,10775727,2825,2,AT3G28710,0
4,14896432,14897488,1057,*,8.91,8.89,8.94,-0.05,0.722,0.772,E50h_GM3D_18787,Promoter (<=1kb),4,14897346,14899121,1776,1,AT4G30480,0
2,8505657,8506502,846,*,8.74,8.71,8.77,-0.06,0.722,0.772,E50h_GM3D_8001,Promoter (<=1kb),2,8506130,8510081,3952,1,AT2G19710,0
2,16604977,16605271,295,*,7.37,7.33,7.41,-0.08,0.722,0.772,E50h_GM3D_10150,Promoter (1-2kb),2,16598072,16603319,5248,2,AT2G39800,-1658
1,9696292,9698492,2201,*,10.44,10.45,10.42,0.03,0.722,0.772,E50h_GM3D_2374,Promoter (<=1kb),1,9693008,9696412,3405,2,AT1G27840,0
5,469054,469603,550,*,7.78,7.75,7.81,-0.07,0.722,0.772,E50h_GM3D_19875,Promoter (<=1kb),5,467108,469110,2003,2,AT5G02270,0
2,2930195,2932436,2242,*,10.19,10.21,10.18,0.03,0.723,0.772,E50h_GM3D_7279,Promoter (1-2kb),2,2932228,2934314,2087,2,AT2G07070,1878
3,9496030,9496667,638,*,8.25,8.28,8.21,0.07,0.723,0.772,E50h_GM3D_13319,Promoter (<=1kb),3,9496102,9497271,1170,1,AT3G25950,0
1,10993936,10994831,896,*,8.55,8.52,8.57,-0.06,0.723,0.772,E50h_GM3D_2726,Promoter (<=1kb),1,10993195,10994125,931,2,AT1G30880,0
4,15636129,15636657,529,*,7.94,7.91,7.97,-0.06,0.723,0.772,E50h_GM3D_18962,Promoter (<=1kb),4,15636415,15638040,1626,1,AT4G32390,0
1,30274976,30276379,1404,*,8.7,8.73,8.67,0.06,0.723,0.773,E50h_GM3D_6681,Promoter (<=1kb),1,30276481,30277059,579,1,AT1G80520,-102
1,10055661,10055945,285,*,7.09,7.05,7.13,-0.08,0.723,0.773,E50h_GM3D_2470,Promoter (<=1kb),1,10053617,10055731,2115,2,AT1G28610,0
3,1756564,1757014,451,*,8.28,8.31,8.25,0.06,0.724,0.773,E50h_GM3D_11411,Promoter (<=1kb),3,1755497,1756540,1044,2,AT3G05880,-24
2,18278143,18280099,1957,*,9.95,9.94,9.97,-0.04,0.724,0.773,E50h_GM3D_10594,Promoter (<=1kb),2,18280623,18282876,2254,1,AT2G44210,-524
5,7867617,7867904,288,*,6.92,6.96,6.88,0.09,0.724,0.774,E50h_GM3D_21714,Promoter (<=1kb),5,7866742,7870302,3561,1,AT5G23380,875
2,654962,655612,651,*,8.24,8.27,8.21,0.06,0.724,0.774,E50h_GM3D_6897,Promoter (2-3kb),2,652564,654915,2352,1,AT2G02470,2398
3,8725604,8726482,879,*,8.56,8.53,8.59,-0.05,0.724,0.774,E50h_GM3D_13129,Promoter (<=1kb),3,8724159,8725912,1754,2,AT3G24150,0
2,18162109,18162397,289,*,6.53,6.47,6.58,-0.11,0.724,0.774,E50h_GM3D_10564,Promoter (<=1kb),2,18159182,18162044,2863,2,AT2G43850,-65
5,5091919,5092393,475,*,8.13,8.16,8.1,0.06,0.725,0.774,E50h_GM3D_21015,Promoter (<=1kb),5,5092157,5094494,2338,1,AT5G15650,0
5,1026332,1026504,173,*,5.87,5.8,5.93,-0.13,0.725,0.774,E50h_GM3D_20014,Promoter (<=1kb),5,1024641,1025812,1172,2,AT5G03840,-520
1,11456783,11457626,844,*,8.93,8.91,8.96,-0.05,0.725,0.774,E50h_GM3D_2855,Promoter (<=1kb),1,11457126,11461825,4700,1,AT1G31910,0
1,22205024,22206055,1032,*,8.44,8.41,8.47,-0.05,0.725,0.774,E50h_GM3D_4600,Promoter (<=1kb),1,22200733,22205288,4556,2,AT1G60200,0
4,18076965,18078116,1152,*,10.47,10.49,10.45,0.03,0.726,0.775,E50h_GM3D_19613,Promoter (<=1kb),4,18076459,18077177,719,2,AT4G38700,0
1,26977210,26977653,444,*,8.1,8.13,8.07,0.06,0.726,0.775,E50h_GM3D_5837,"Intron (AT1G71710.2/AT1G71710, intron 1 of 9)",1,26973567,26981029,7463,2,AT1G71710,3376
1,30387502,30388098,597,*,8.37,8.4,8.34,0.05,0.726,0.775,E50h_GM3D_6705,Promoter (<=1kb),1,30385449,30387522,2074,2,AT1G80850,0
4,8613069,8613404,336,*,7.33,7.29,7.36,-0.07,0.726,0.775,E50h_GM3D_17206,Promoter (<=1kb),4,8608700,8612693,3994,2,AT4G15080,-376
4,310258,311231,974,*,8.84,8.81,8.86,-0.05,0.726,0.775,E50h_GM3D_15903,Promoter (<=1kb),4,307431,310482,3052,2,AT4G00740,0
2,13043016,13043249,234,*,5.8,5.73,5.87,-0.14,0.726,0.775,E50h_GM3D_9208,Promoter (<=1kb),2,13041085,13042586,1502,2,AT2G30615,-430
2,4891513,4891729,217,*,6.47,6.42,6.52,-0.1,0.726,0.775,E50h_GM3D_7414,Promoter (<=1kb),2,4890080,4891424,1345,2,AT2G12170,-89
2,12430797,12432734,1938,*,11.14,11.15,11.12,0.03,0.726,0.776,E50h_GM3D_9051,Promoter (<=1kb),2,12431341,12433595,2255,2,AT2G28950,861
5,1969185,1969603,419,*,7.05,7.01,7.09,-0.09,0.727,0.776,E50h_GM3D_20249,Promoter (<=1kb),5,1967723,1969223,1501,2,AT5G06450,0
2,7275486,7276476,991,*,8.98,9.01,8.96,0.05,0.727,0.776,E50h_GM3D_7698,Promoter (<=1kb),2,7275700,7277233,1534,1,AT2G16760,0
5,24203547,24203816,270,*,7.1,7.15,7.06,0.08,0.727,0.776,E50h_GM3D_24920,Promoter (1-2kb),5,24201954,24202937,984,1,AT5G60110,1593
5,10860486,10860679,194,*,6.93,6.98,6.89,0.08,0.727,0.776,E50h_GM3D_22295,Downstream (1-2kb),5,10856791,10858668,1878,1,AT5G28830,3695
5,22454725,22455334,610,*,8.42,8.4,8.45,-0.05,0.727,0.777,E50h_GM3D_24458,Promoter (<=1kb),5,22447966,22454802,6837,2,AT5G55390,0
5,16439931,16441850,1920,*,11.09,11.1,11.07,0.03,0.728,0.777,E50h_GM3D_22896,Promoter (<=1kb),5,16440069,16440251,183,1,AT5G41071,0
3,729101,729772,672,*,9.3,9.27,9.32,-0.04,0.728,0.777,E50h_GM3D_11171,Promoter (<=1kb),3,727554,729504,1951,2,AT3G03150,0
4,10411234,10411643,410,*,7,6.96,7.04,-0.09,0.728,0.777,E50h_GM3D_17655,Promoter (<=1kb),4,10409183,10411465,2283,2,AT4G19006,0
3,22356555,22356829,275,*,6.64,6.69,6.59,0.1,0.728,0.777,E50h_GM3D_15538,Promoter (2-3kb),3,22353883,22356625,2743,1,AT3G60500,2672
3,22446678,22447227,550,*,8.02,7.99,8.05,-0.06,0.728,0.777,E50h_GM3D_15572,Promoter (1-2kb),3,22444890,22447273,2384,1,AT3G60730,1788
3,8374995,8375810,816,*,8.82,8.8,8.84,-0.05,0.728,0.777,E50h_GM3D_13043,Promoter (<=1kb),3,8375372,8376392,1021,1,AT3G23390,0
3,1242681,1242889,209,*,6.41,6.35,6.46,-0.11,0.728,0.777,E50h_GM3D_11286,Promoter (<=1kb),3,1242973,1246211,3239,1,AT3G04600,-84
5,17825748,17826104,357,*,7.16,7.2,7.12,0.08,0.728,0.777,E50h_GM3D_23254,Promoter (<=1kb),5,17823745,17825762,2018,2,AT5G44250,0
4,10963843,10965723,1881,*,10.28,10.29,10.26,0.03,0.729,0.778,E50h_GM3D_17776,Promoter (2-3kb),4,10961612,10964056,2445,1,AT4G20310,2231
4,14290694,14291137,444,*,7.61,7.57,7.64,-0.07,0.729,0.778,E50h_GM3D_18611,Promoter (<=1kb),4,14291151,14293174,2024,1,AT4G28990,-14
4,9437133,9437378,246,*,7.56,7.6,7.53,0.07,0.729,0.778,E50h_GM3D_17409,Promoter (<=1kb),4,9434393,9437172,2780,2,AT4G16770,0
5,15905340,15905940,601,*,7.99,7.96,8.02,-0.06,0.729,0.778,E50h_GM3D_22756,Promoter (<=1kb),5,15906875,15907942,1068,1,AT5G39750,-935
1,17319129,17319298,170,*,6.51,6.56,6.45,0.1,0.73,0.779,E50h_GM3D_3515,Promoter (<=1kb),1,17319177,17321074,1898,1,AT1G47250,0
1,2703097,2703572,476,*,7.8,7.76,7.83,-0.06,0.73,0.779,E50h_GM3D_644,Promoter (<=1kb),1,2703336,2706845,3510,1,AT1G08540,0
1,23635189,23635950,762,*,9.11,9.09,9.14,-0.05,0.73,0.779,E50h_GM3D_4943,Promoter (1-2kb),1,23632178,23633942,1765,2,AT1G63710,-1247
2,15641627,15642331,705,*,8.53,8.56,8.5,0.06,0.73,0.779,E50h_GM3D_9902,Promoter (<=1kb),2,15639939,15641763,1825,2,AT2G37240,0
4,7244066,7244409,344,*,7.42,7.39,7.46,-0.07,0.73,0.779,E50h_GM3D_16851,Promoter (1-2kb),4,7242165,7242924,760,2,AT4G12090,-1142
3,19465194,19465753,560,*,8.24,8.27,8.21,0.06,0.731,0.779,E50h_GM3D_14832,Promoter (1-2kb),3,19465499,19467386,1888,2,AT3G52500,1633
3,3612318,3612714,397,*,6.94,6.98,6.9,0.08,0.731,0.78,E50h_GM3D_11856,Promoter (<=1kb),3,3610147,3612370,2224,2,AT3G11470,0
2,101620,102543,924,*,9.73,9.75,9.71,0.04,0.731,0.78,E50h_GM3D_6731,Promoter (<=1kb),2,102065,102138,74,1,AT2G01160,0
2,17835768,17836539,772,*,8.75,8.73,8.78,-0.05,0.731,0.78,E50h_GM3D_10475,Promoter (<=1kb),2,17836416,17837250,835,2,AT2G42870,711
1,4653672,4653923,252,*,6.51,6.46,6.56,-0.1,0.731,0.78,E50h_GM3D_1118,Promoter (2-3kb),1,4650787,4651469,683,2,AT1G13600,-2203
2,13190186,13190899,714,*,9.12,9.14,9.1,0.04,0.732,0.78,E50h_GM3D_9242,Promoter (<=1kb),2,13187583,13190419,2837,2,AT2G30990,0
1,29787827,29788645,819,*,8.02,8.05,7.99,0.06,0.732,0.78,E50h_GM3D_6578,Promoter (<=1kb),1,29788639,29794175,5537,1,AT1G79190,0
5,8987719,8988291,573,*,8.61,8.64,8.59,0.05,0.732,0.78,E50h_GM3D_21993,Promoter (<=1kb),5,8986771,8987787,1017,2,AT5G25810,0
2,323930,324763,834,*,8.44,8.47,8.41,0.05,0.732,0.781,E50h_GM3D_6805,Promoter (<=1kb),2,324472,326094,1623,1,AT2G01735,0
2,9935159,9935328,170,*,7.25,7.22,7.29,-0.07,0.732,0.781,E50h_GM3D_8384,Promoter (2-3kb),2,9937998,9938875,878,1,AT2G23340,-2670
4,8714811,8715289,479,*,8.39,8.42,8.36,0.06,0.733,0.781,E50h_GM3D_17229,Promoter (1-2kb),4,8713689,8715339,1651,1,AT4G15260,1122
3,3624730,3625196,467,*,7.58,7.54,7.61,-0.07,0.733,0.781,E50h_GM3D_11859,Promoter (<=1kb),3,3623457,3624940,1484,2,AT3G11510,0
3,19153464,19153727,264,*,7.27,7.3,7.23,0.07,0.733,0.781,E50h_GM3D_14746,Promoter (<=1kb),3,19153592,19153732,141,1,AT3G51636,0
2,18821814,18823277,1464,*,11.12,11.13,11.1,0.03,0.733,0.782,E50h_GM3D_10759,Promoter (<=1kb),2,18820242,18821889,1648,2,AT2G45680,0
2,19245042,19245873,832,*,10.16,10.18,10.14,0.04,0.733,0.782,E50h_GM3D_10882,Promoter (<=1kb),2,19245672,19248914,3243,1,AT2G46830,0
5,26128039,26128725,687,*,8.86,8.89,8.83,0.05,0.734,0.782,E50h_GM3D_25429,Promoter (<=1kb),5,26128584,26129338,755,2,AT5G65390,613
3,23351740,23353519,1780,*,10.31,10.33,10.3,0.03,0.734,0.782,E50h_GM3D_15800,Promoter (1-2kb),3,23353615,23355160,1546,2,AT3G63210,1641
2,18483768,18483957,190,*,7,7.05,6.96,0.09,0.734,0.782,E50h_GM3D_10655,Promoter (<=1kb),2,18484351,18485816,1466,1,AT2G44820,-394
